User,Location,Tweet,Num of Friend,Num of Followers,Total Tweets by user,Account Created at,Tweet Created at,Num of Retweet,hashtags in the tweet
XoXCorpse,,Racism needs to stop all over the world not just in America #BlackLivesMatter #EndRacism,10,1,8,10/27/2020 17:13,10/27/2020 17:58,0,"[{'text': 'BlackLivesMatter', 'indices': [60, 77]}, {'text': 'EndRacism', 'indices': [78, 88]}]"
Antifascist_Fam,,"America's protest crackdown: five months after George Floyd, hundreds face trials and prison… https://t.co/3TgjI5DSAv",3898,3202,5659,5/20/2016 10:19,10/27/2020 17:58,0,[]
explorerlibrari,,"The third #kidlit4blacklives rally, folks. For your kids. Call and Response. This Friday, 10/30 at 630pm EST.… https://t.co/SxZsEQBRha",204,70,3173,9/23/2014 0:05,10/27/2020 17:58,0,"[{'text': 'kidlit4blacklives', 'indices': [10, 28]}]"
enginatesh,"Chagrin Falls, OH","My condolences to Wallace family. 10 bullets, it is insane. #BlackLivesMatter 10 feet apart, do you really need 10… https://t.co/ZnBnD7R8uF",233,80,2105,1/24/2013 14:32,10/27/2020 17:57,0,"[{'text': 'BlackLivesMatter', 'indices': [60, 77]}]"
awelab1956,"HillaryVillage, CA","@JoeBiden @bevdevwarrior Yes, our next President cares and acknowledges #BlackLivesMatter! 
Our next President will… https://t.co/UXJ7OXNmvM",24661,24534,690994,3/22/2015 12:54,10/27/2020 17:57,0,"[{'text': 'BlackLivesMatter', 'indices': [72, 89]}]"
zibryo,"California, USA","PSA: it is a bad idea to chase armed police officers with a knife in your hand. 
#Philadelphia #BlackLivesMatter #riots #WalterWallace",39,6,245,7/24/2019 17:18,10/27/2020 17:57,0,"[{'text': 'Philadelphia', 'indices': [81, 94]}, {'text': 'BlackLivesMatter', 'indices': [95, 112]}, {'text': 'riots', 'indices': [113, 119]}, {'text': 'WalterWallace', 'indices': [120, 134]}]"
theCFSY,"Washington, DC","Our new video: ""Five things you can do to combat racial injustice."" We are thinking of Walter Wallace Jr. and his f… https://t.co/DQaq87XwAb",1252,4976,4427,7/13/2010 19:08,10/27/2020 17:57,4,[]
FluffySays,USA,"#phillyprotests #BlackLivesMatter #Philly 

Register and #VOTE !  

Get others to do the same... 

Change will be m… https://t.co/oVZniTubJL",3247,4149,279675,8/20/2009 0:08,10/27/2020 17:57,0,"[{'text': 'phillyprotests', 'indices': [0, 15]}, {'text': 'BlackLivesMatter', 'indices': [16, 33]}, {'text': 'Philly', 'indices': [34, 41]}, {'text': 'VOTE', 'indices': [57, 62]}]"
faizan0008,,Amazing how those who sat back &amp; watched as hundreds were being lynched &amp; k!lled in their own country who kept quie… https://t.co/pVQhNZcJXW,216,4682,48850,9/7/2017 14:37,10/27/2020 17:57,8,[]
FOJM_7,🤨,So it only matters if it fits the mainstream narrative? I don’t see you cry babies saying anything about this every… https://t.co/4sUUP2NQR9,671,620,4038,5/16/2020 23:45,10/27/2020 17:57,1,[]
gseanh,"St. Louis,Mo",@eebsworthgoold That is probably the most political I will get these days. I’m going in person to my polling spot t… https://t.co/6MM9ePnL9P,1633,1106,8106,4/15/2009 15:48,10/27/2020 17:57,0,[]
torimolnar,"Clearwater, FL",Walter Wallace. Know his name. Learn his story. Don’t let his death be in vein. #BlackLivesMatter,1240,2019,19057,6/23/2010 2:42,10/27/2020 17:57,0,"[{'text': 'BlackLivesMatter', 'indices': [80, 97]}]"
Mary_Magdelen,,Six Final Decrees After The Rapture Ushers in the Mark of the Beast! https://t.co/fWbvatpJ21 via @YouTube… https://t.co/keq8KvsGUo,248,1013,46663,8/29/2011 2:10,10/27/2020 17:56,0,[]
AttorneyGriggs,"Atlanta, Ga.","Please remember #RayshardBrooks - Gerald Griggs Returns to Ground Zero, #justiceforrayshardbrooks #BlackLivesMatter… https://t.co/5hn9xzkYuE",36511,38693,22934,5/18/2010 18:58,10/27/2020 17:56,0,"[{'text': 'RayshardBrooks', 'indices': [16, 31]}, {'text': 'justiceforrayshardbrooks', 'indices': [72, 97]}, {'text': 'BlackLivesMatter', 'indices': [98, 115]}]"
NagamoAnishnabe,Michigan ,"Kamala Describes How Trump Is Racist

@fultoninfo #CobbCounty #Atlanta #Savannah #Columbus #Augusta #Macon #Georgia… https://t.co/fYG2S9PyWQ",264,56,358,2/17/2017 6:51,10/27/2020 17:56,0,"[{'text': 'CobbCounty', 'indices': [50, 61]}, {'text': 'Atlanta', 'indices': [62, 70]}, {'text': 'Savannah', 'indices': [71, 80]}, {'text': 'Columbus', 'indices': [81, 90]}, {'text': 'Augusta', 'indices': [91, 99]}, {'text': 'Macon', 'indices': [100, 106]}, {'text': 'Georgia', 'indices': [107, 115]}]"
daniiifaulkner,"Philadelphia, PA","Rejected Photos 4 (June 2020)
#photography #rejecetedseries #BlackPhotographer #art #protest #35mm #shootfilm… https://t.co/UtNVdI6yWx",14,7,23,1/22/2020 22:27,10/27/2020 17:56,0,"[{'text': 'photography', 'indices': [30, 42]}, {'text': 'rejecetedseries', 'indices': [43, 59]}, {'text': 'BlackPhotographer', 'indices': [60, 78]}, {'text': 'art', 'indices': [79, 83]}, {'text': 'protest', 'indices': [84, 92]}, {'text': '35mm', 'indices': [93, 98]}, {'text': 'shootfilm', 'indices': [99, 109]}]"
Jawanza,"New York, USA",We have to vote Trump out AND we have to build political power outside the gov because the neoliberalism that prese… https://t.co/CqbIagptss,4483,6835,13986,11/15/2008 21:29,10/27/2020 17:56,0,[]
DramaticSkye,Midwest US,"@JoeBiden I don't think Trump is afraid to say it.
I think he just doesn't believe it.

#BlackLivesMatter",978,1085,22255,11/11/2016 0:33,10/27/2020 17:56,0,"[{'text': 'BlackLivesMatter', 'indices': [88, 105]}]"
PintasMullins,"Chicago, IL",Proud to be part of the legal team pursuing #JusticeForJavierAmbler. Another Black life was lost due to the egregio… https://t.co/iV3bHGZPNU,254,1757,2475,4/26/2011 23:33,10/27/2020 17:56,0,"[{'text': 'JusticeForJavierAmbler', 'indices': [44, 67]}]"
LadyLauren9,"Nebraska, USA","Why? Why, why, WHY?!?! When's it going to be enough?! When are we going to UNITE? Take an organized STAND?! FIGHT B… https://t.co/QYEendBFgR",37,39,1555,11/6/2019 15:48,10/27/2020 17:56,0,[]
joseltzer,(Just outside of) Philadelphia,Walter Wallace Jr. #BlackLivesMatter,1490,1018,2797,11/29/2011 1:44,10/27/2020 17:56,0,"[{'text': 'BlackLivesMatter', 'indices': [19, 36]}]"
ArtForYourCause,,"We have a whole collection of #socialjustice themed apparel in the shop! Show off your support for #womensrights,an… https://t.co/YSeLtpXaIf",44,1,3,10/26/2020 15:27,10/27/2020 17:56,1,"[{'text': 'socialjustice', 'indices': [30, 44]}, {'text': 'womensrights', 'indices': [99, 112]}]"
craze2know,,"Black Fatigue | How Racism Erodes the Mind, Body, and Spirit | Mary-Fran... https://t.co/UbE7cvareJ via @YouTube… https://t.co/CUMYm52TQt",212,27,3450,1/28/2018 19:36,10/27/2020 17:56,0,[]
OSCH_Mcr,,"Spoken Word Piece - ‘A Letter To My Younger Self’ 

This performance by Jay Chambers @jaycmcr on Blue Peter is a ce… https://t.co/tMP53PmlqW",2088,948,847,4/3/2020 17:41,10/27/2020 17:56,1,[]
FvHyouth,United Kingdom,"NEW PODCAST ‼️

This edition of the podcast celebrates #BlackHistoryMonth, featuring FvH Education Lead Annette Nel… https://t.co/uPtpOd1Csf",321,660,1612,4/10/2018 16:14,10/27/2020 17:56,4,"[{'text': 'BlackHistoryMonth', 'indices': [55, 73]}]"
oCarolineStokes,Vancouver,"Recommended viewing from #GetStokedLeadForward.

I spoke with Luzerne V. McAllister II and @mjyazzie about the conv… https://t.co/8t3UvCtC7Z",2283,1407,4697,3/6/2009 4:06,10/27/2020 17:55,1,"[{'text': 'GetStokedLeadForward', 'indices': [25, 46]}]"
ladyluciferxxx,"New Orleans, LA",Check out Hana Hassan's video! #TikTok #muslimlivesmatter #BlackLivesMatter  https://t.co/NRcUmxxbha,276,144,770,1/22/2017 18:06,10/27/2020 17:55,0,"[{'text': 'TikTok', 'indices': [31, 38]}, {'text': 'muslimlivesmatter', 'indices': [39, 57]}, {'text': 'BlackLivesMatter', 'indices': [58, 75]}]"
PNWAffinity,Cascadia,"Tonight 10/27, 8pm @ North End of Cal Anderson Park

Solidarity with Philadelphia! #seattleprotests #seattleprotest… https://t.co/UKn7dZPEWM",70,1091,89,8/11/2020 14:30,10/27/2020 17:55,0,"[{'text': 'seattleprotests', 'indices': [83, 99]}, {'text': 'seattleprotest', 'indices': [100, 115]}]"
vgman94,"Los Angeles, CA","The disgusting coverage of this has to stop. He had a knife, the shooting was justified, and 30 officers were injur… https://t.co/to7QBGQTbF",475,542,41375,6/29/2016 16:33,10/27/2020 17:55,1,[]
ShaminderTakha1,,"As Chair of EquiNet, my thanks to a distinguished panel of experts @MarshaLTJones @RuthOshikanlu @CalvinMoorley Int… https://t.co/DJIYTOsshJ",204,322,1002,9/27/2015 14:57,10/27/2020 17:55,1,[]
CoolAidanJames,"San Francisco, CA",@JoeBiden If #BlackLivesMatter then why did you ruin their lives by incarcerating them with the 1994 crime bill? 🤔,359,143,7204,3/4/2014 6:24,10/27/2020 17:55,0,"[{'text': 'BlackLivesMatter', 'indices': [13, 30]}]"
corizzo,"Virginia, USA",Biden alone can not do it. It takes all of us. #BlackLivesMatter #VoteBlueToSaveAmerica https://t.co/1DpJz9sLol,2050,778,17639,10/29/2008 3:45,10/27/2020 17:55,0,"[{'text': 'BlackLivesMatter', 'indices': [47, 64]}, {'text': 'VoteBlueToSaveAmerica', 'indices': [65, 87]}]"
Joe_Duarte,Toronto,"whoops ... this might not end well ...
#BlackLivesMatter https://t.co/60EmQrNzSe",918,912,4521,4/17/2009 13:06,10/27/2020 17:55,0,"[{'text': 'BlackLivesMatter', 'indices': [39, 56]}]"
SRTRC_England,England,"#ThrowbackTuesday ⚽️

To when @theredcardwales🏴󠁧󠁢󠁷󠁬󠁳󠁿interviewed football legend and @Cymru Manager, @RyanGiggs_cc.… https://t.co/Ne6rofu96c",11768,27558,43334,6/4/2009 8:36,10/27/2020 17:55,2,"[{'text': 'ThrowbackTuesday', 'indices': [0, 17]}]"
DrLaShawn_,"Utah, USA",God to DHO: you wanna be prophet??? Say it. #BlackLivesMatter https://t.co/XUW5ipUfOK,546,504,396,6/15/2017 5:51,10/27/2020 17:54,0,"[{'text': 'BlackLivesMatter', 'indices': [44, 61]}]"
CASTROCOLINA,,@realDonaldTrump Make Racismus great again #BlackLivesMatter https://t.co/CAkFf2s0YH,1638,905,5440,2/16/2010 10:38,10/27/2020 17:54,0,"[{'text': 'BlackLivesMatter', 'indices': [43, 60]}]"
lanitraberger,,Thrilled to be featured in this week’s ⁦@shopzuri⁩ newsletter with such accomplished women activists and authors!… https://t.co/HLNVATTS6m,1327,491,317,6/24/2014 1:23,10/27/2020 17:54,0,[]
ktea11,somewhere,#BlackLivesMatter 💥 JOE BIDEN💥 CAN SAY IT BUT TRUMP SAYS IT IS A TERROSIT GROUP. VOTE FOR BIDEN A MAN WHO KNOWS EAC… https://t.co/qq29lRwUel,1836,1713,55906,9/19/2011 16:29,10/27/2020 17:54,0,"[{'text': 'BlackLivesMatter', 'indices': [0, 17]}]"
urbanstorian,Kenya,PanAfrican the evolution of Pan-Africanism from the past to the present with @TamukaKagoro77 moderated by @Zinduko… https://t.co/8d5yCptbkg,2459,1767,18763,11/5/2011 21:59,10/27/2020 17:54,0,[]
graham_schmidt,"Brooklyn, NY","Walter Wallace, Jr.  
Fuck the police
#BlackLivesMatter",1704,1305,8667,2/18/2009 21:55,10/27/2020 17:54,1,"[{'text': 'BlackLivesMatter', 'indices': [38, 55]}]"
DustinNay,"Draper, UT","And just to clarify, YES, we can absolutely be happy &amp; excited about the good things that Pres. Oaks said in this t… https://t.co/DOOVh2YWv4",106,938,19868,12/30/2009 1:37,10/27/2020 17:54,0,[]
Jillladelphia,wherever the spirit may move ,Do not let yourself develop outrage fatigue. I’ll never stop saying it. Stay outraged. #BlackLivesMatter,711,303,29845,2/28/2010 5:51,10/27/2020 17:54,0,"[{'text': 'BlackLivesMatter', 'indices': [87, 104]}]"
BlackWidow_WF,Canada,@JoeBiden Yes!! #BlackLivesMatter Thank you for saying it when the other racist current occupant of the WH won’t ev… https://t.co/KSU1PRfAEp,18463,21989,22795,2/10/2020 0:59,10/27/2020 17:53,0,"[{'text': 'BlackLivesMatter', 'indices': [16, 33]}]"
AnaBananaRN115,"New Jersey, USA","Tell me again how there’s no systemic racism in America. 😡😡😡

#BlackLivesMatter https://t.co/Q3kAVjP4ey",850,175,2658,1/16/2020 4:14,10/27/2020 17:53,0,"[{'text': 'BlackLivesMatter', 'indices': [62, 79]}]"
KamWah888,"Los Angeles, CA","there's a special place in hell for this type of individual... but hey #BlackLivesMatter 

https://t.co/khPCHdoM17",1309,899,23066,11/19/2013 3:33,10/27/2020 17:53,0,"[{'text': 'BlackLivesMatter', 'indices': [71, 88]}]"
Nipplefat2,,@Mi11enia1Fa1c0n #MeToo and #BlackLivesMatter oh and the Lgbtq 🏳️‍🌈 seems like a pattern here huh. “Democrats the p… https://t.co/LMS8EC0qj1,1027,464,18630,4/19/2020 17:26,10/27/2020 17:53,0,"[{'text': 'MeToo', 'indices': [17, 23]}, {'text': 'BlackLivesMatter', 'indices': [28, 45]}]"
HighfieldsUK,Worldwide,#propaganda media tried to spin a lie #FakeNews they were called out immediately by #BlackLivesMatter… https://t.co/LGuM7JgW0g,573,325,9474,10/2/2012 11:01,10/27/2020 17:53,0,"[{'text': 'propaganda', 'indices': [0, 11]}, {'text': 'FakeNews', 'indices': [38, 47]}, {'text': 'BlackLivesMatter', 'indices': [84, 101]}]"
ShaunMoranNJ,,It is ableist and just callous to make excuses for killing someone because they were mentally ill. People with ment… https://t.co/J3KIxYTp8B,1126,394,3976,10/12/2017 22:30,10/27/2020 17:52,0,[]
BlackWidow_WF,Canada,@JoeBiden @AmyLance10 Watching you now Mr. President. You inspire hope that America can begin to heal when you are… https://t.co/iILTqac6lw,18463,21989,22795,2/10/2020 0:59,10/27/2020 17:52,7,[]
UncleStan12345,,I might have to hit the streets... Covid or not... This shit has to fucking stop! #BlackLivesMatter #mentalhealth #WalterWallaceJr,4626,1256,15521,2/13/2016 15:37,10/27/2020 17:52,0,"[{'text': 'BlackLivesMatter', 'indices': [82, 99]}, {'text': 'mentalhealth', 'indices': [100, 113]}, {'text': 'WalterWallaceJr', 'indices': [114, 130]}]"
tfreud,"New Jersey, USA",I believe that we are ALL created equal and should be represented and safeguarded as a whole! Let's all ensure you… https://t.co/UFRpgv2Jrr,3980,1360,24412,6/15/2009 14:08,10/27/2020 17:52,0,[]
UWSouthAsia,"Seattle, WA",Join us this Thursday for the Symposium on South Asian Diaspora and #BlackLivesMatter: Cinematic and Literary Persp… https://t.co/YX7NbemUHr,410,1681,1117,1/17/2013 23:33,10/27/2020 17:52,0,"[{'text': 'BlackLivesMatter', 'indices': [68, 85]}]"
Tomas57,Magrothea,"Here’s your choice, Black America. 

Vote like your race depends on it. Because it does. 

#BlackLivesMatter… https://t.co/xhCYj2OGiW",2992,2232,21256,3/26/2009 17:03,10/27/2020 17:52,0,"[{'text': 'BlackLivesMatter', 'indices': [91, 108]}]"
panny_antoniou,"London, England",LGBT+ people rushing to get married in America before a new equal marriage case gets to the Supreme Court has BIG H… https://t.co/QnYn1pUf3c,317,482,8019,7/5/2017 9:09,10/27/2020 17:51,0,[]
lindah13,"Niagara Falls, Ontario",@AttorneyCrump This makes me so sad 😢 Did they really have to shoot him 10 times?  WTF #BlackLivesMatter,354,70,420,2/6/2011 14:21,10/27/2020 17:51,0,"[{'text': 'BlackLivesMatter', 'indices': [87, 104]}]"
Changeling_1,"Where we run wild, run free.","@darrengrimes_ You all right Daz? Trouble sleeping? Transit not regular?
#BlackLivesMatter",120,449,54731,11/26/2014 19:42,10/27/2020 17:51,0,"[{'text': 'BlackLivesMatter', 'indices': [73, 90]}]"
Theanticolonial,,"There is no more apartheid in South Africa than in the United States.
Malcolm X
#BlackLivesMatter 
#racist https://t.co/u6gwe3W3SE",131,7,14,2/3/2020 9:42,10/27/2020 17:51,0,"[{'text': 'BlackLivesMatter', 'indices': [80, 97]}, {'text': 'racist', 'indices': [99, 106]}]"
daniiifaulkner,"Philadelphia, PA","Rejected Photos 3 (June 2020)
#photography #rejecetedseries #shootfilm #BlackPhotographer #art #protest… https://t.co/LNWNs7YEVe",14,7,23,1/22/2020 22:27,10/27/2020 17:51,0,"[{'text': 'photography', 'indices': [30, 42]}, {'text': 'rejecetedseries', 'indices': [43, 59]}, {'text': 'shootfilm', 'indices': [60, 70]}, {'text': 'BlackPhotographer', 'indices': [71, 89]}, {'text': 'art', 'indices': [90, 94]}, {'text': 'protest', 'indices': [95, 103]}]"
HausSante,,This what #BlackLivesMatter does to communities https://t.co/gMrCTUCzbn,463,245,21868,12/11/2015 19:32,10/27/2020 17:51,0,"[{'text': 'BlackLivesMatter', 'indices': [10, 27]}]"
NeilDidIt,"Central Oregon, USA",They won the battle. Now it’s time to completely decimate them all in the war. It’s time for a little Justice.… https://t.co/5QSz3xnvy7,3970,3098,6160,4/20/2013 5:57,10/27/2020 17:51,0,[]
Tim_Suttle,Kansas City,“Cowardice asks the question – is it safe? Expediency asks the question – is it politic? Vanity asks the question –… https://t.co/Gb3cnW2ktJ,1397,1759,13126,9/10/2009 14:13,10/27/2020 17:51,0,[]
DurvaExo,,"We all are people of different shade , different beliefs , different race ....but being different doesn't make us w… https://t.co/jNIXw0UTn3",10,0,6,10/26/2020 7:37,10/27/2020 17:50,0,[]
ooc_bfc,,YOU TELL EM JOE &lt;33 #TrumpIsLosing #BidenHarris2020 #Biden #BidenHarrisLandslide2020 #BlackLivesMatter https://t.co/GjfRuhvkkc,2,13,34,10/24/2020 21:11,10/27/2020 17:50,0,"[{'text': 'TrumpIsLosing', 'indices': [23, 37]}, {'text': 'BidenHarris2020', 'indices': [38, 54]}, {'text': 'Biden', 'indices': [55, 61]}, {'text': 'BidenHarrisLandslide2020', 'indices': [62, 87]}, {'text': 'BlackLivesMatter', 'indices': [88, 105]}]"
CarlosChapin69,"Nueva York, USA",@JoeBiden The truth behind the Democrats.  They are #BlackLivesMatter and #antifablmterrorists https://t.co/uBAn8Q8TqD,340,47,3547,9/10/2018 23:52,10/27/2020 17:50,0,"[{'text': 'BlackLivesMatter', 'indices': [52, 69]}, {'text': 'antifablmterrorists', 'indices': [74, 94]}]"
Kimderella76,"New Jersey, USA",Citizens are not murdered by police on the streets of Philadelphia’s Main Line. #BlackLivesMatter https://t.co/9JXbEWHCL3,1521,1388,8307,3/26/2014 18:49,10/27/2020 17:50,0,"[{'text': 'BlackLivesMatter', 'indices': [80, 97]}]"
lohend3,Washington,Fuck the police. Fuck the system. Fuck America. Burn it all down because they still don’t get it. #BlackLivesMatter… https://t.co/mZdqAfjd6c,567,219,19180,2/11/2011 3:43,10/27/2020 17:50,0,"[{'text': 'BlackLivesMatter', 'indices': [98, 115]}]"
rsmead13,,@BeckyPringle Actually she is spot on.Teaching #propoganda disparaging the family unit while openly supporting viol… https://t.co/KTSPyA9MEW,390,65,1802,7/29/2010 14:18,10/27/2020 17:50,0,"[{'text': 'propoganda', 'indices': [47, 58]}]"
MeganVictoriaI,"Ontario, Canada",Enough. #DefundThePolice #BlackLivesMatter https://t.co/FRUGAWDo2F,2486,774,15759,3/6/2009 23:37,10/27/2020 17:50,0,"[{'text': 'DefundThePolice', 'indices': [8, 24]}, {'text': 'BlackLivesMatter', 'indices': [25, 42]}]"
EmperorSVC,The Empire of India and China.,"$16 Trillion is the cost of racism, one certainly is not responsible for a deficit formed from values not represent… https://t.co/THAedDEAUO",918,15890,28780,8/21/2009 11:07,10/27/2020 17:50,0,[]
here4trumpQonly,Ohio ,#BlackLivesMatter  helping end racism one store at a time. https://t.co/VULYX57KTs,1071,1163,11010,11/3/2018 1:21,10/27/2020 17:50,1,"[{'text': 'BlackLivesMatter', 'indices': [0, 17]}]"
JimMaso02236687,,Here is your #DemocraticParty...CHAOS IN #PHILLY: Shops and Police Vehicle Looted During #BlackLivesMatter Riot — F… https://t.co/OmNCBV8eYF,151,1570,9823,2/7/2019 14:42,10/27/2020 17:50,0,"[{'text': 'DemocraticParty', 'indices': [13, 29]}, {'text': 'PHILLY', 'indices': [41, 48]}, {'text': 'BlackLivesMatter', 'indices': [89, 106]}]"
Ladydaye61,"Coquitlam, British Columbia","Thankful Tuesday 
#Slayinsixtyone #attitudeofgratitude #BlackLivesMatter https://t.co/QspuyJDqWs",73,57,1513,6/28/2017 3:19,10/27/2020 17:49,0,"[{'text': 'Slayinsixtyone', 'indices': [18, 33]}, {'text': 'attitudeofgratitude', 'indices': [34, 54]}, {'text': 'BlackLivesMatter', 'indices': [55, 72]}]"
